project_id,state,district,project_type,land_area_hectares,affected_families,compensation_status,legal_dispute,approval_stage,rehabilitation_progress_pct,stakeholder_responsiveness,historical_dept_performance_score,months_since_initiation,notification_delay,approval_delay,compensation_delay,possession_delay,delay_label
LA-1904,Madhya Pradesh,Jabalpur,Irrigation,88.99,161,Paid,No,Compensation,76.1,Medium,55.82951528953505,60.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1905,Gujarat,Rajkot,Airport,225.83,416,Paid,Yes,Compensation,84.4,Low,86.5862054168902,7.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1906,Bihar,Bhagalpur,Industrial Corridor,83.86,176,Pending,No,Possession,59.7,High,67.49365692468938,25.3,Delayed,On-Time,Delayed,On-Time,Delayed
LA-1907,Tamil Nadu,Coimbatore,Power Project,83.29,206,Pending,No,Notification,31.2,Low,65.96152658072698,45.0,On-Time,Delayed,Delayed,Delayed,Delayed
LA-1908,Maharashtra,Mumbai,Metro,239.27,302,Paid,No,Possession,38.7,Low,38.15448091171034,38.4,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1909,Maharashtra,Mumbai,Irrigation,346.27,482,Paid,No,Possession,38.1,High,74.86833701542788,60.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1910,Gujarat,Vadodara,Metro,38.02,30,Paid,Yes,Compensation,32.2,High,66.42585616985782,46.1,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1911,Madhya Pradesh,Gwalior,Airport,251.85,444,Pending,No,Notification,49.0,Low,67.61221637008684,13.3,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1912,Maharashtra,Pune,Railway,74.15,31,Pending,No,Notification,53.5,Medium,63.603814859727066,41.4,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1913,Madhya Pradesh,Bhopal,Highway,30.05,98,Paid,No,Compensation,30.8,High,74.37793490014663,21.4,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1914,Gujarat,Vadodara,Industrial Corridor,137.29,225,Paid,Yes,Possession,56.2,Medium,77.38207312992704,17.7,On-Time,Delayed,On-Time,On-Time,Delayed
LA-1915,Madhya Pradesh,Indore,Power Project,26.72,87,Paid,Yes,Compensation,50.1,High,72.2603521562748,13.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1916,Gujarat,Ahmedabad,Highway,69.56,167,Partially Paid,No,Approval,70.9,High,84.75601869615457,42.0,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1917,Maharashtra,Pune,Power Project,63.32,82,Partially Paid,Yes,Notification,59.0,Medium,54.210529523000154,8.3,On-Time,Delayed,Delayed,On-Time,Delayed
LA-1918,West Bengal,Kolkata,Industrial Corridor,84.66,186,Partially Paid,Yes,Compensation,66.7,Medium,56.10725787188624,24.5,Delayed,Delayed,Delayed,On-Time,On-Time
LA-1919,Tamil Nadu,Coimbatore,Metro,25.72,127,Pending,No,Compensation,48.6,Low,71.10055525922435,13.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1920,Uttar Pradesh,Prayagraj,Highway,20.82,31,Paid,No,Notification,44.3,Medium,74.92667719368933,22.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1921,Bihar,Patna,Airport,136.01,280,Pending,No,Notification,77.1,Low,72.75043301189429,19.2,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1922,Rajasthan,Udaipur,Railway,173.21,211,Paid,Yes,Approval,32.8,High,45.687062389111865,22.7,On-Time,Delayed,On-Time,On-Time,Delayed
LA-1923,Bihar,Gaya,Airport,181.35,359,Paid,No,Compensation,27.4,Medium,46.96231938543679,28.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1924,Tamil Nadu,Madurai,Railway,18.56,76,Partially Paid,No,Compensation,48.6,High,62.2281993687791,12.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1925,Gujarat,Rajkot,Irrigation,47.99,5,Pending,No,Possession,80.2,High,38.16092077176742,8.4,On-Time,Delayed,Delayed,On-Time,On-Time
LA-1926,Delhi,New Delhi,Power Project,312.08,285,Partially Paid,No,Compensation,30.3,Low,68.9134562908568,12.2,Delayed,On-Time,On-Time,On-Time,Delayed
LA-1927,Maharashtra,Pune,Highway,39.64,67,Pending,No,Notification,84.7,High,63.877463514900526,24.6,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1928,Rajasthan,Kota,Highway,18.13,135,Pending,No,Compensation,47.9,Low,51.283070127931666,22.3,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1929,Madhya Pradesh,Gwalior,Irrigation,54.62,90,Paid,No,Possession,32.5,High,56.72386031372696,12.4,On-Time,Delayed,On-Time,Delayed,On-Time
LA-1930,Maharashtra,Aurangabad,Railway,10.13,43,Pending,No,Possession,27.7,High,66.64590932456464,24.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1931,Uttar Pradesh,Lucknow,Metro,15.58,55,Pending,No,Possession,83.6,High,42.59714352374105,43.6,On-Time,Delayed,On-Time,On-Time,Delayed
LA-1932,Bihar,Bhagalpur,Industrial Corridor,51.36,62,Partially Paid,No,Approval,54.7,Medium,55.94899950741379,22.5,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1933,West Bengal,Kolkata,Airport,52.89,66,Partially Paid,Yes,Possession,76.5,High,61.04915468281793,11.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1934,Rajasthan,Udaipur,Irrigation,14.43,80,Pending,No,Possession,91.6,Medium,60.502982035260196,6.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1935,Uttar Pradesh,Varanasi,Power Project,180.22,235,Pending,No,Compensation,51.5,Medium,60.934084878460695,22.2,Delayed,Delayed,Delayed,On-Time,Delayed
LA-1936,Maharashtra,Pune,Irrigation,58.33,138,Paid,No,Approval,84.2,High,85.38581234371847,10.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1937,Delhi,South Delhi,Airport,61.53,93,Pending,Yes,Possession,33.0,Medium,79.22831449481362,17.2,On-Time,On-Time,Delayed,Delayed,Delayed
LA-1938,Bihar,Patna,Airport,58.47,190,Pending,No,Compensation,53.8,High,55.35296311957444,28.5,On-Time,On-Time,Delayed,Delayed,Delayed
LA-1939,Uttar Pradesh,Agra,Power Project,78.69,125,Paid,Yes,Notification,25.5,Low,49.44207953349727,26.7,Delayed,On-Time,Delayed,Delayed,Delayed
LA-1940,Madhya Pradesh,Bhopal,Power Project,246.11,454,Partially Paid,No,Notification,84.5,High,58.7997455485932,44.7,On-Time,Delayed,Delayed,On-Time,On-Time
LA-1941,Maharashtra,Mumbai,Highway,118.8,187,Paid,Yes,Compensation,93.0,High,83.40740264385138,4.9,Delayed,On-Time,On-Time,On-Time,Delayed
LA-1942,Madhya Pradesh,Gwalior,Airport,83.55,180,Paid,No,Approval,31.1,High,33.09035688238031,18.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1943,Karnataka,Mangaluru,Industrial Corridor,32.03,48,Partially Paid,Yes,Notification,31.3,Medium,66.2538011394396,19.3,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1944,Tamil Nadu,Salem,Industrial Corridor,41.3,86,Pending,Yes,Compensation,36.0,Medium,60.3791949039397,24.8,Delayed,Delayed,Delayed,Delayed,Delayed
LA-1945,Uttar Pradesh,Kanpur,Railway,60.58,133,Paid,Yes,Possession,34.0,Low,82.97553515610292,9.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1946,Delhi,South Delhi,Irrigation,57.57,155,Pending,No,Compensation,53.7,Low,79.7172173924045,13.2,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1947,Uttar Pradesh,Lucknow,Power Project,115.69,143,Partially Paid,No,Approval,63.6,High,42.977928100756095,8.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1948,Bihar,Muzaffarpur,Highway,16.39,52,Pending,Yes,Compensation,44.1,Medium,82.94978802409217,26.0,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1949,Bihar,Bhagalpur,Industrial Corridor,143.27,160,Pending,No,Notification,46.2,Medium,29.99354139118779,12.7,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1950,Madhya Pradesh,Indore,Metro,66.86,125,Pending,Yes,Approval,70.1,Low,74.18415483210121,38.0,On-Time,Delayed,Delayed,On-Time,Delayed
LA-1951,Madhya Pradesh,Jabalpur,Highway,26.71,131,Pending,No,Approval,87.0,High,75.53075725790023,34.6,On-Time,Delayed,Delayed,Delayed,On-Time
LA-1952,Karnataka,Hubballi,Highway,84.74,203,Pending,Yes,Possession,92.5,High,90.27750698071715,41.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1953,Uttar Pradesh,Varanasi,Industrial Corridor,66.47,140,Paid,No,Approval,34.5,Low,68.41017297067377,16.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1954,Bihar,Muzaffarpur,Metro,44.07,115,Paid,No,Notification,84.1,High,55.03353207448502,16.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1955,Gujarat,Ahmedabad,Railway,56.21,134,Paid,No,Approval,56.0,Medium,49.87455257675479,16.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1956,Gujarat,Rajkot,Industrial Corridor,157.25,326,Partially Paid,No,Compensation,20.7,Low,86.90342269608443,11.8,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1957,Rajasthan,Jodhpur,Metro,237.04,351,Paid,No,Possession,47.7,Low,90.45667220709697,7.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1958,Delhi,New Delhi,Highway,85.9,132,Paid,Yes,Possession,37.9,High,58.27287153516627,10.5,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1959,Uttar Pradesh,Prayagraj,Metro,147.86,272,Pending,No,Notification,60.8,High,65.33284907910031,50.7,Delayed,Delayed,On-Time,On-Time,On-Time
LA-1960,Karnataka,Bengaluru,Highway,128.28,206,Partially Paid,No,Notification,80.3,High,85.44958701407417,14.8,Delayed,On-Time,Delayed,On-Time,Delayed
LA-1961,Uttar Pradesh,Lucknow,Irrigation,156.91,243,Pending,No,Notification,84.0,Low,76.53602596009183,58.8,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1962,Madhya Pradesh,Bhopal,Industrial Corridor,73.47,76,Paid,No,Possession,30.7,Low,62.19831793882099,14.2,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1963,Maharashtra,Nagpur,Power Project,135.04,274,Paid,No,Notification,26.9,Medium,53.605113227080075,24.1,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1964,Gujarat,Ahmedabad,Industrial Corridor,107.48,97,Paid,No,Notification,93.9,Medium,52.380593875636805,26.6,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1965,Maharashtra,Mumbai,Irrigation,44.4,112,Paid,No,Compensation,14.3,High,79.30032294383543,21.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1966,Gujarat,Rajkot,Airport,135.74,318,Paid,No,Approval,65.1,Medium,59.49495801896217,14.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1967,Karnataka,Mysuru,Airport,49.3,106,Paid,No,Notification,12.9,High,58.900715824031984,4.1,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1968,Maharashtra,Nashik,Airport,220.61,316,Paid,No,Approval,34.2,Medium,74.1785549925534,20.3,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1969,Madhya Pradesh,Jabalpur,Industrial Corridor,42.5,128,Partially Paid,No,Approval,92.4,Medium,66.2090269852372,11.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1970,Rajasthan,Kota,Railway,54.29,158,Paid,No,Compensation,79.1,Medium,70.84160026575547,14.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1971,Karnataka,Mangaluru,Industrial Corridor,40.58,44,Paid,No,Possession,29.0,Low,60.13949883732243,14.0,On-Time,Delayed,On-Time,Delayed,On-Time
LA-1972,West Bengal,Kolkata,Irrigation,236.86,386,Partially Paid,No,Notification,57.8,High,59.51583021508896,50.7,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1973,Karnataka,Bengaluru,Irrigation,219.32,479,Partially Paid,Yes,Approval,42.6,Medium,53.98339999871429,10.0,On-Time,Delayed,Delayed,Delayed,Delayed
LA-1974,Uttar Pradesh,Kanpur,Power Project,85.54,127,Pending,No,Possession,76.2,High,75.63452359605498,58.0,On-Time,Delayed,Delayed,Delayed,Delayed
LA-1975,Delhi,North Delhi,Metro,49.04,71,Paid,No,Possession,54.4,Medium,66.27579831235231,60.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1976,Maharashtra,Nashik,Industrial Corridor,99.0,126,Pending,Yes,Approval,60.4,Medium,69.3973333399954,37.2,On-Time,Delayed,Delayed,Delayed,Delayed
LA-1977,Madhya Pradesh,Bhopal,Industrial Corridor,42.26,35,Pending,No,Compensation,71.0,High,49.70395178987497,2.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1978,Delhi,North Delhi,Highway,61.16,142,Partially Paid,Yes,Notification,87.6,High,75.43561123909771,7.7,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1979,Rajasthan,Kota,Irrigation,121.88,259,Paid,Yes,Compensation,78.8,High,69.68119330676366,42.1,On-Time,Delayed,Delayed,On-Time,On-Time
LA-1980,Madhya Pradesh,Jabalpur,Highway,61.77,192,Paid,No,Possession,88.4,High,75.95455619958769,9.5,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1981,Maharashtra,Nagpur,Highway,83.59,184,Partially Paid,No,Compensation,43.6,Medium,70.17708964481088,23.1,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1982,Tamil Nadu,Chennai,Industrial Corridor,124.31,179,Partially Paid,Yes,Compensation,22.3,High,69.29024233095564,14.1,Delayed,On-Time,On-Time,On-Time,Delayed
LA-1983,Uttar Pradesh,Agra,Railway,126.22,127,Pending,No,Notification,69.7,Medium,37.69776177431542,44.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1984,Delhi,North Delhi,Metro,55.53,109,Partially Paid,No,Compensation,96.5,High,82.06629563436502,22.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1985,Karnataka,Mangaluru,Metro,47.46,72,Pending,No,Compensation,73.4,Medium,45.19313344873876,24.3,Delayed,On-Time,On-Time,Delayed,Delayed
LA-1986,Rajasthan,Jaipur,Irrigation,125.95,227,Pending,Yes,Compensation,78.6,Medium,80.55612939839857,60.0,Delayed,Delayed,Delayed,Delayed,Delayed
LA-1987,Karnataka,Mysuru,Power Project,77.0,197,Pending,No,Notification,71.9,High,63.90789750619822,58.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1988,Gujarat,Rajkot,Irrigation,137.64,251,Paid,No,Compensation,38.3,Medium,40.89922498668001,21.9,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1989,Maharashtra,Mumbai,Railway,46.89,16,Paid,No,Compensation,73.1,Low,63.70801138241504,3.2,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1990,Tamil Nadu,Coimbatore,Railway,60.21,153,Pending,Yes,Approval,9.8,High,42.49648934745113,33.3,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1991,Tamil Nadu,Coimbatore,Metro,143.97,270,Pending,No,Approval,28.4,Medium,81.61973766580466,60.0,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1992,Karnataka,Mangaluru,Airport,57.07,37,Paid,No,Approval,47.4,High,57.263937908548876,4.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1993,Maharashtra,Nagpur,Highway,5.0,5,Pending,No,Compensation,61.6,High,49.38222822238558,35.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1994,Madhya Pradesh,Indore,Highway,136.03,175,Partially Paid,No,Compensation,46.9,Medium,74.91272200817647,45.8,Delayed,On-Time,Delayed,On-Time,On-Time
LA-1995,Gujarat,Vadodara,Metro,104.08,207,Paid,No,Possession,48.0,High,64.36474765951296,21.9,Delayed,Delayed,On-Time,On-Time,On-Time
LA-1996,Uttar Pradesh,Kanpur,Irrigation,57.03,146,Partially Paid,No,Approval,90.8,Low,72.8025063309402,23.5,Delayed,Delayed,On-Time,Delayed,On-Time
LA-1997,Bihar,Bhagalpur,Railway,239.61,468,Pending,No,Possession,20.0,High,63.29154711918185,22.3,Delayed,Delayed,Delayed,On-Time,On-Time
LA-1998,Uttar Pradesh,Lucknow,Irrigation,33.56,47,Partially Paid,Yes,Compensation,70.4,High,82.34979814324683,8.7,On-Time,Delayed,On-Time,Delayed,On-Time
LA-1999,West Bengal,Durgapur,Power Project,85.21,137,Pending,No,Approval,74.1,Medium,58.97730300645642,60.0,Delayed,On-Time,On-Time,Delayed,On-Time
LA-2000,Gujarat,Vadodara,Airport,75.98,122,Paid,No,Notification,43.8,Medium,41.361672071637344,6.4,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2001,Uttar Pradesh,Prayagraj,Metro,16.92,59,Partially Paid,No,Approval,72.6,Medium,48.585441791098845,36.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2002,Rajasthan,Kota,Highway,67.56,44,Pending,No,Possession,44.4,High,71.52782112396602,34.7,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2003,Bihar,Patna,Industrial Corridor,176.45,243,Paid,No,Approval,76.9,Low,55.13304845605678,9.5,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2004,Karnataka,Mysuru,Irrigation,69.54,175,Paid,Yes,Approval,42.5,Low,84.25078964362015,23.3,Delayed,On-Time,Delayed,On-Time,On-Time
LA-2005,Tamil Nadu,Salem,Railway,65.94,72,Partially Paid,No,Notification,38.1,Medium,47.439810747444575,8.0,On-Time,Delayed,Delayed,On-Time,On-Time
LA-2006,Karnataka,Bengaluru,Industrial Corridor,191.11,205,Pending,No,Possession,72.2,Medium,80.27330643851688,30.0,Delayed,Delayed,Delayed,Delayed,On-Time
LA-2007,Karnataka,Hubballi,Power Project,27.19,153,Paid,Yes,Approval,64.9,Medium,58.504260278924434,47.4,On-Time,Delayed,Delayed,Delayed,Delayed
LA-2008,Bihar,Patna,Metro,162.45,191,Paid,No,Approval,55.0,High,84.61300820476306,23.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2009,Maharashtra,Aurangabad,Irrigation,13.56,110,Paid,No,Approval,70.5,High,72.58446576879669,34.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2010,Rajasthan,Jodhpur,Highway,162.65,305,Paid,No,Approval,72.1,High,67.88757405528011,10.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2011,Uttar Pradesh,Varanasi,Irrigation,25.85,5,Partially Paid,No,Approval,38.9,Low,74.96600373543575,10.3,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2012,West Bengal,Durgapur,Airport,42.77,55,Pending,No,Compensation,64.0,High,83.3998079762363,22.6,Delayed,On-Time,Delayed,On-Time,On-Time
LA-2013,West Bengal,Durgapur,Industrial Corridor,28.16,28,Paid,No,Possession,89.0,Medium,64.23794603176391,7.4,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2014,Delhi,North Delhi,Airport,134.04,193,Partially Paid,Yes,Possession,46.2,High,36.84503710238669,9.6,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2015,Karnataka,Mangaluru,Power Project,85.11,123,Pending,No,Possession,66.1,Medium,83.00068329755915,13.7,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2016,West Bengal,Kolkata,Highway,140.79,306,Paid,Yes,Notification,95.6,High,60.93132893724875,30.1,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2017,Uttar Pradesh,Prayagraj,Industrial Corridor,93.85,134,Partially Paid,No,Possession,66.9,Medium,95.0,10.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2018,Madhya Pradesh,Gwalior,Power Project,60.25,90,Pending,No,Notification,76.8,High,55.959624695144036,21.3,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2019,Bihar,Gaya,Airport,125.66,246,Paid,No,Notification,69.4,Low,59.288062192465475,35.9,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2020,Delhi,North Delhi,Airport,98.95,171,Paid,No,Possession,44.6,Low,76.1666820984971,15.0,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2021,Karnataka,Bengaluru,Industrial Corridor,91.82,224,Partially Paid,No,Possession,44.5,Medium,76.42374278191066,15.3,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2022,Maharashtra,Nashik,Highway,57.82,19,Paid,No,Compensation,69.0,High,71.33935576350761,30.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2023,West Bengal,Siliguri,Airport,82.15,113,Paid,No,Possession,71.8,High,56.60111243730137,24.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2024,West Bengal,Kolkata,Metro,67.36,79,Pending,No,Possession,49.0,Low,47.59709196626811,16.4,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2025,West Bengal,Kolkata,Power Project,62.62,157,Partially Paid,Yes,Compensation,60.5,High,54.84371864822506,11.5,Delayed,Delayed,On-Time,Delayed,On-Time
LA-2026,Rajasthan,Jodhpur,Industrial Corridor,91.05,167,Pending,No,Compensation,76.2,High,42.25013106924117,13.4,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2027,Bihar,Bhagalpur,Railway,330.45,405,Paid,Yes,Possession,44.3,Medium,95.0,36.4,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2028,Bihar,Patna,Railway,47.14,129,Pending,No,Approval,45.3,High,49.63064812191848,15.1,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2029,Maharashtra,Mumbai,Highway,239.0,417,Pending,No,Notification,56.2,High,60.58918754120702,60.0,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2030,Tamil Nadu,Madurai,Metro,130.95,245,Pending,No,Possession,78.6,Medium,75.38674389566322,12.3,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2031,Delhi,New Delhi,Airport,70.38,131,Paid,Yes,Approval,66.7,High,65.07832123013407,32.2,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2032,Madhya Pradesh,Bhopal,Railway,32.04,97,Paid,No,Notification,45.2,High,56.129959747964435,33.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2033,Maharashtra,Pune,Highway,21.72,12,Partially Paid,No,Approval,25.5,Medium,62.771157350638354,27.6,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2034,Uttar Pradesh,Agra,Power Project,56.87,114,Pending,No,Approval,64.6,High,55.871158010747614,6.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2035,Delhi,South Delhi,Metro,80.29,92,Pending,No,Possession,79.6,Medium,61.18314710487587,40.9,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2036,Karnataka,Bengaluru,Metro,172.72,319,Paid,No,Compensation,44.9,High,70.85819855639978,20.9,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2037,Maharashtra,Nagpur,Irrigation,155.98,263,Pending,No,Compensation,53.7,Medium,49.449690293002554,49.1,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2038,Karnataka,Mysuru,Highway,67.74,192,Pending,No,Possession,23.8,High,81.20661044169333,17.4,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2039,Delhi,South Delhi,Highway,56.91,86,Partially Paid,No,Possession,76.4,High,66.09030090923093,17.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2040,Maharashtra,Nagpur,Irrigation,67.97,177,Paid,No,Compensation,43.4,High,56.24768056352954,28.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2041,Rajasthan,Jaipur,Airport,83.78,219,Pending,No,Possession,73.3,High,60.26549218686591,20.9,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2042,Tamil Nadu,Madurai,Highway,45.76,132,Partially Paid,Yes,Approval,84.6,Low,82.51175626814991,7.3,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2043,Maharashtra,Aurangabad,Irrigation,92.84,117,Pending,No,Approval,70.4,High,77.27613190147278,36.5,Delayed,On-Time,Delayed,Delayed,Delayed
LA-2044,Madhya Pradesh,Bhopal,Airport,87.26,157,Pending,No,Approval,76.8,Medium,68.59957385829017,6.3,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2045,Bihar,Bhagalpur,Airport,88.82,73,Paid,No,Compensation,31.4,Low,55.99295275395202,40.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2046,Madhya Pradesh,Bhopal,Industrial Corridor,209.42,359,Partially Paid,Yes,Compensation,82.6,Medium,73.52365566708185,10.9,On-Time,Delayed,On-Time,Delayed,On-Time
LA-2047,Maharashtra,Aurangabad,Metro,196.3,250,Paid,No,Compensation,88.2,High,65.21239219277756,60.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2048,Delhi,South Delhi,Power Project,113.9,222,Pending,No,Compensation,63.2,High,91.1850354300948,7.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2049,Bihar,Gaya,Metro,105.65,125,Paid,No,Notification,89.0,Low,64.43682563114012,7.9,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2050,Delhi,North Delhi,Metro,311.27,498,Paid,No,Notification,39.6,Medium,90.25726644996807,10.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2051,Bihar,Gaya,Industrial Corridor,5.0,58,Pending,No,Compensation,12.3,Medium,67.92246435674353,39.4,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2052,Rajasthan,Kota,Airport,159.83,159,Paid,No,Notification,60.5,High,49.44732355780081,30.8,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2053,West Bengal,Kolkata,Airport,361.08,448,Partially Paid,No,Compensation,29.4,Low,95.0,41.5,On-Time,Delayed,Delayed,Delayed,Delayed
LA-2054,Tamil Nadu,Coimbatore,Highway,65.19,117,Paid,No,Compensation,55.6,Medium,43.2956221768128,32.5,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2055,West Bengal,Durgapur,Industrial Corridor,105.11,149,Partially Paid,No,Compensation,56.2,High,35.349138849791586,20.7,Delayed,On-Time,On-Time,Delayed,On-Time
